node_id,x,y,unique_agency_id,route_type,stop_id,stop_name,parent_station,stop_code,wheelchair_boarding,zone_id,location_type,net_type
2258960_connexxion,4.847238,52.308333,connexxion,3.0,2258960,"Amstelveen, Molenweg",,57242291,0.0,CXX:57242291,0,transit
2259003_connexxion,4.850978,52.308305,connexxion,3.0,2259003,"Amstelveen, Jan Benninghstraat",,57242461,0.0,CXX:57242461,0,transit
2397839_ebs,4.949852,52.312738,ebs,3.0,2397839,"Amsterdam-ZO, Foppingadreef",stoparea:299930,57252650,0.0,,0,transit
2397852_ebs,4.955115,52.29631,ebs,3.0,2397852,"Amsterdam-ZO, Paasheuvelweg",stoparea:342122,57253480,1.0,,0,transit
361650_connexxion,4.762927,52.283102,connexxion,3.0,361650,"Schiphol-Rijk, Douglassingel",stoparea:123892,57342980,0.0,CXX:57342980,0,transit
1522982_gvb,4.927191,52.35707,gvb,3.0,1522982,"Amsterdam, Oostpoort",stoparea:295938,00029,1.0,,0,transit
14930_gvb,4.939874,52.355563,gvb,3.0,14930,"Amsterdam, Archimedesweg",stoparea:2590,00062,1.0,,0,transit
1420660_connexxion,4.947882,52.342921,connexxion,3.0,1420660,"Amsterdam, Brinkstraat",stoparea:183150,57152430,0.0,CXX:57152430,0,transit
15502_gvb,4.955411,52.308049,gvb,3.0,15502,"Amsterdam, Hakfort",stoparea:2461,00210,1.0,,0,transit
14494_gvb,4.981299,52.292754,gvb,3.0,14494,"Amsterdam, Schaarsbergenstraat",stoparea:2474,00337,1.0,,0,transit
1541624_gvb,4.967706,52.339883,gvb,3.0,1541624,"Diemen, Pr. Beatrixlaan",stoparea:300440,00992,1.0,,0,transit
15858_gvb,4.934504,52.394181,gvb,3.0,15858,"Amsterdam, Nieuwe Purmerweg",stoparea:2825,01063,1.0,,0,transit
15852_gvb,4.931893,52.39809,gvb,3.0,15852,"Amsterdam, Het Breed",stoparea:2820,01065,0.0,,0,transit
15285_gvb,4.910074,52.404924,gvb,3.0,15285,"Amsterdam, Tjalkstraat",stoparea:2525,01167,0.0,,0,transit
15755_gvb,4.913775,52.383045,gvb,3.0,15755,"Amsterdam, Valkenweg",stoparea:2625,01125,0.0,,0,transit
2262523_connexxion,4.931995,52.402431,connexxion,3.0,2262523,"Amsterdam, Station Noord",stoparea:358839,57110006,1.0,CXX:57110006,0,transit
2397743_ebs,4.907663,52.419969,ebs,3.0,2397743,"Amsterdam, Vorticellaweg",stoparea:2170,57112800,1.0,,0,transit
1421074_gvb,4.869906,52.392874,gvb,3.0,1421074,"Amsterdam, Zaanstraat",stoparea:110898,02099,1.0,,0,transit
2402579_connexxion,4.857619,52.377244,connexxion,3.0,2402579,"Amsterdam, De Rijpstraat",,57134340,1.0,CXX:57134340,0,transit
14849_gvb,4.850132,52.395231,gvb,1.0,14849,"Amsterdam, Isolatorweg",stoparea:2460,02297,0.0,,0,transit
14556_gvb,4.795226,52.397575,gvb,3.0,14556,"Amsterdam, Westpoortweg",stoparea:2306,02339,1.0,,0,transit
14654_gvb,4.794293,52.397031,gvb,3.0,14654,"Amsterdam, Westpoortweg",stoparea:2306,02344,1.0,,0,transit
14998_gvb,4.850111,52.370317,gvb,3.0,14998,"Amsterdam, Mercatorplein",stoparea:2706,03150,0.0,,0,transit
411168_gvb,4.800988,52.375225,gvb,3.0,411168,"Amsterdam, Nolensstraat",stoparea:2811,03113,1.0,,0,transit
2341331_gvb,4.804193,52.366001,gvb,3.0,2341331,"Amsterdam, Ookmeerweg",stoparea:371792,03136,,,0,transit
15561_gvb,4.837887,52.369703,gvb,0.0,15561,"Amsterdam, Jan Voermanstraat",stoparea:2301,03181,0.0,,0,transit
14986_gvb,4.79968,52.361997,gvb,3.0,14986,"Amsterdam, Bullepad",stoparea:2879,04030,1.0,,0,transit
15611_gvb,4.828468,52.346911,gvb,3.0,15611,"Amsterdam, Aletta Jacobslaan",stoparea:2360,04094,0.0,,0,transit
15564_gvb,4.829104,52.364036,gvb,3.0,15564,"Amsterdam, Robert Fruinlaan",stoparea:2876,04133,1.0,,0,transit
2318357_gvb,4.809593,52.353804,gvb,3.0,2318357,"Amsterdam, Louis Davidsstraat",stoparea:364921,04149,,,0,transit
15827_gvb,4.779917,52.358949,gvb,3.0,15827,"Amsterdam, Griendstraat",stoparea:2717,04215,1.0,,0,transit
499788_connexxion,4.81589,52.345827,connexxion,3.0,499788,"Amsterdam, Antwerpenbaan",stoparea:157190,57232650,0.0,CXX:57232650,0,transit
15624_gvb,4.815677,52.346437,gvb,0.0,15624,"Amsterdam, Laan v.Vlaanderen",stoparea:2473,04276,1.0,,0,transit
15231_gvb,4.886663,52.366046,gvb,0.0,15231,"Amsterdam, Keizersgracht",stoparea:2565,06073,0.0,,0,transit
14900_gvb,4.878083,52.358837,gvb,0.0,14900,"Amsterdam, Van Baerlestraat",stoparea:2547,07003,1.0,,0,transit
1377840_gvb,4.872044,52.346695,gvb,0.0,1377840,"Amsterdam, Minervaplein",stoparea:2252,07094,1.0,,0,transit
103872_gvb,4.856842,52.344049,gvb,3.0,103872,"Amsterdam, Olympisch Stadion",stoparea:32959,07202,1.0,,0,transit
1542966_connexxion,4.873856,52.340978,connexxion,3.0,1542966,"Amsterdam, Station Zuid",stoparea:122716,57142220,0.0,CXX:57142220,0,transit
15016_gvb,4.868665,52.338178,gvb,0.0,15016,"Amsterdam, Parnassusweg",stoparea:2734,07271,1.0,,0,transit
2316235_gvb,4.879591,52.330954,gvb,3.0,2316235,"Amsterdam, Gelderlandplein O",stoparea:364245,07299,1.0,,0,transit
2327654_gvb,4.856936,52.280847,gvb,0.0,2327654,"Amsterdam, Meent",stoparea:366382,07473,,,0,transit
1523158_connexxion,4.909529,52.372297,connexxion,3.0,1523158,"Amsterdam, IJtunnel",,57003130,1.0,CXX:57003130,0,transit
1420024_connexxion,4.918675,52.346107,connexxion,3.0,1420024,"Amsterdam, Amstelstation",stoparea:122969,57152930,1.0,CXX:57152930,0,transit
14741_gvb,4.901738,52.340871,gvb,3.0,14741,"Amsterdam, Pres. Kennedylaan",stoparea:2472,09064,1.0,,0,transit
1528373_gvb,4.90313,52.351842,gvb,3.0,1528373,"Amsterdam, Lutmastraat",stoparea:2612,09091,0.0,,0,transit
1379033_gvb,4.898441,52.340471,gvb,3.0,1379033,"Amsterdam, Maasstraat",stoparea:2666,09161,1.0,,0,transit
1762391_gvb,4.89239,52.35799,gvb,3.0,1762391,"Amsterdam, Ferdinand Bolstraat",stoparea:341538,09188,0.0,,0,transit
14761_gvb,4.921029,52.339897,gvb,1.0,14761,"Amsterdam, Spaklerweg",stoparea:2331,09519,0.0,,0,transit
2340192_connexxion,4.824967,52.421726,connexxion,3.0,2340192,"Zaandam, Zaanderhorn",,37221710,0.0,CXX:37221710,0,transit
417918_connexxion,4.86409,52.430039,connexxion,3.0,417918,"Amsterdam, Barndegat",stoparea:122136,37223620,0.0,CXX:37223620,0,transit
2323198_ns,4.91761565208,52.3466528253,ns,2.0,2323198,Amsterdam Amstel,stoparea:18186,,,IFF:asa,0,transit
1997286_gvb,4.869173,52.322254,gvb,0.0,1997286,"Amstelveen, Uilenstede",stoparea:26649,07422,1.0,,0,transit
2323489_ns,4.95542407036,52.3301499022,ns,2.0,2323489,Diemen Zuid,stoparea:18085,,,IFF:dmnz,0,transit
2323490_ns,4.95534360409,52.3302318585,ns,2.0,2323490,Diemen Zuid,stoparea:18085,,,IFF:dmnz,0,transit
2323487_ns,4.96636748314,52.3456467658,ns,2.0,2323487,Diemen,stoparea:17928,,,IFF:dmn,0,transit
2260464_connexxion,4.751233,52.379345,connexxion,3.0,2260464,"Zwanenburg, Wilgenlaan",stoparea:357678,55232150,1.0,CXX:55232150,0,transit
2397740_ebs,4.909798,52.423671,ebs,3.0,2397740,"Landsmeer, Zuideinde 90",stoparea:342139,57112390,0.0,,0,transit
2339437_allgo_(keolis),4.982923,52.333348,allgo_(keolis),3.0,2339437,"Diemen, Stammerkamp",stoparea:368153,57150680,0.0,,0,transit
1523001_gvb,4.982924,52.333339,gvb,3.0,1523001,"Diemen, Stammerkamp",stoparea:132432,00901,0.0,,0,transit
2297367_connexxion,4.773023,52.338386,connexxion,3.0,2297367,"Badhoevedorp, De Meerwende",stoparea:123542,57232370,0.0,CXX:57232370,0,transit
521278_connexxion,4.841853,52.281183,connexxion,3.0,521278,"Amstelveen, Zagerij",stoparea:120425,57243820,1.0,CXX:57243820,0,transit
2259830_connexxion,4.846999,52.31234,connexxion,3.0,2259830,"Amstelveen, Oude Karselaan",,57242771,0.0,CXX:57242771,0,transit
1861676_connexxion,4.831489,52.293169,connexxion,3.0,1861676,"Amstelveen, Zwarte Pad",,57243600,0.0,CXX:57243600,0,transit
521354_connexxion,4.828203,52.28519,connexxion,3.0,521354,"Amstelveen, Noorddammerweg",stoparea:122143,57243900,1.0,CXX:57243900,0,transit
1420619_connexxion,4.755317,52.321521,connexxion,3.0,1420619,"Schiphol, Kon. Marechaussee",stoparea:151176,57330110,0.0,CXX:57330110,0,transit
358451_connexxion,5.071746,52.324711,connexxion,3.0,358451,"Muiden, Mariahoeveweg",stoparea:120666,58200090,1.0,CXX:58200090,0,transit
361076_connexxion,5.048147,52.31289,connexxion,3.0,361076,"Weesp, Nijverheidslaan",stoparea:121448,58200220,1.0,CXX:58200220,0,transit
1238863_connexxion,5.038492,52.300504,connexxion,3.0,1238863,"Weesp, Blokland",,58360370,0.0,CXX:58360370,0,transit
2323265_ns,4.83805596828,52.3884021147,ns,2.0,2323265,Amsterdam Sloterdijk,stoparea:18177,,,IFF:ass,0,transit
15615_gvb,4.964836,52.302205,gvb,3.0,15615,"Amsterdam, Maasdrielhof",stoparea:2376,00171,1.0,,0,transit
506849_gvb,4.964034,52.31101,gvb,3.0,506849,"Amsterdam, Nelson Mandelapark",stoparea:160329,00178,1.0,,0,transit
103168_gvb,4.973292,52.323087,gvb,3.0,103168,"Amsterdam, Station Ganzenhoef",stoparea:28772,00199,1.0,,0,transit
103174_gvb,4.956686,52.330811,gvb,3.0,103174,"Diemen, Station Diemen Zuid",stoparea:30799,00250,1.0,,0,transit
1689987_gvb,4.989147,52.298631,gvb,3.0,1689987,"Amsterdam, W. Gertenbachstraat",stoparea:196739,00343,1.0,,0,transit
103171_gvb,4.989357,52.296439,gvb,3.0,103171,"Amsterdam, Station Gein",stoparea:30800,00346,1.0,,0,transit
652260_gvb,4.952182,52.354782,gvb,3.0,652260,"Amsterdam, Science Park Aer",stoparea:196737,00491,0.0,,0,transit
652259_gvb,4.952692,52.355207,gvb,3.0,652259,"Amsterdam, Science Park Aer",stoparea:196737,00492,1.0,,0,transit
15284_gvb,4.911744,52.402621,gvb,3.0,15284,"Amsterdam, Barkpad",stoparea:2524,01166,0.0,,0,transit
1377848_gvb,4.884053,52.420114,gvb,3.0,1377848,"Amsterdam, Bovenkruier",stoparea:2389,01214,1.0,,0,transit
1440633_gvb,4.905738,52.383381,gvb,3.0,1440633,"Amsterdam, Buiksloterwegveer",stoparea:280678,01360,1.0,,0,transit
2397734_ebs,4.886301,52.421462,ebs,3.0,2397734,"Amsterdam, Molenaarsweg",stoparea:342106,57111260,0.0,,0,transit
1547431_gvb,4.8786,52.377731,gvb,0.0,1547431,"Amsterdam, Marnixplein",stoparea:300950,02192,,,0,transit
2402560_connexxion,4.870891,52.375074,connexxion,3.0,2402560,"Amsterdam, G.v. Ledenberchstraat",stoparea:121900,57000030,1.0,CXX:57000030,0,transit
15450_gvb,4.872919,52.374966,gvb,0.0,15450,"Amsterdam, Hugo de Grootplein",stoparea:2585,02131,1.0,,0,transit
1762159_gvb,4.858745,52.373996,gvb,0.0,1762159,"Amsterdam, Jan van Galenstraat",stoparea:341527,02222,1.0,,0,transit
1689985_gvb,4.858517,52.364782,gvb,0.0,1689985,"Amsterdam, Witte de Withstraat",stoparea:339164,03009,0.0,,0,transit
322629_gvb,4.895491,52.374927,gvb,0.0,322629,"Amsterdam, Dam",stoparea:2359,05032,1.0,,0,transit
15232_gvb,4.884282,52.364957,gvb,0.0,15232,"Amsterdam, Prinsengracht",stoparea:2634,06072,0.0,,0,transit
14487_gvb,4.850236,52.355119,gvb,3.0,14487,"Amsterdam, Haarlemmermeerstraat",stoparea:2459,07045,1.0,,0,transit
2260044_connexxion,4.877384,52.349415,connexxion,3.0,2260044,"Amsterdam, Gerrit v.d. Veenstraat",stoparea:357656,57140020,1.0,CXX:57140020,0,transit
1540146_gvb,4.873344,52.340886,gvb,3.0,1540146,"Amsterdam, Station Zuid",stoparea:285518,07193,1.0,,0,transit
15637_gvb,4.915505,52.362713,gvb,0.0,15637,"Amsterdam, K. 's-Gravesandestr.",stoparea:2662,08052,0.0,,0,transit
1541494_gvb,4.892271,52.359463,gvb,0.0,1541494,"Amsterdam, Vijzelgracht",stoparea:285516,08073,0.0,,0,transit
237982_gvb,4.924214,52.36663,gvb,0.0,237982,"Amsterdam, Hoogte Kadijk",stoparea:78040,08254,1.0,,0,transit
1377856_gvb,4.918105,52.348693,gvb,3.0,1377856,"Amsterdam, Prins Bernhardplein",stoparea:2392,09030,0.0,,0,transit
408779_gvb,4.905699,52.34637,gvb,3.0,408779,"Amsterdam, Victorieplein",stoparea:136661,09049,0.0,,0,transit
14641_gvb,4.891608,52.350464,gvb,0.0,14641,"Amsterdam, Cornelis Troostplein",stoparea:2847,09120,0.0,,0,transit
15906_gvb,4.826983,52.418051,gvb,4.0,15906,"Amsterdam, Hempontplein",stoparea:2942,09923,0.0,,0,transit
15097_gvb,4.91809,52.357016,gvb,3.0,15097,"Amsterdam, Beukenplein",stoparea:2454,00023,1.0,,0,transit
15329_gvb,4.970913,52.324957,gvb,3.0,15329,"Amsterdam, Geldershoofd",stoparea:2760,00124,1.0,,0,transit
103919_gvb,4.958889,52.29707,gvb,3.0,103919,"Amsterdam, Station Holendrecht",stoparea:28102,00211,0.0,,0,transit
103176_gvb,4.947476,52.311255,gvb,3.0,103176,"Amsterdam, Station Bijlmer ArenA",stoparea:28103,00560,1.0,,0,transit
1530743_gvb,4.956968,52.392557,gvb,3.0,1530743,"Amsterdam, Volendammerweg",stoparea:78043,01443,1.0,,0,transit
15853_gvb,4.932434,52.398299,gvb,3.0,15853,"Amsterdam, Het Breed",stoparea:2820,01064,1.0,,0,transit
15088_gvb,4.951057,52.397596,gvb,3.0,15088,"Amsterdam, Beemsterstraat",stoparea:2325,01091,1.0,,0,transit
15098_gvb,4.937287,52.402227,gvb,3.0,15098,"Amsterdam, Bakkerswaal",stoparea:2920,01101,1.0,,0,transit
15201_gvb,4.919237,52.412528,gvb,3.0,15201,"Amsterdam, Tussendek",stoparea:2323,01173,1.0,,0,transit
14977_gvb,4.902314,52.394224,gvb,3.0,14977,"Amsterdam, Distelweg",stoparea:2655,01404,1.0,,0,transit
14996_gvb,4.85521,52.381008,gvb,3.0,14996,"Amsterdam, Bos en Lommerweg",stoparea:2487,02177,1.0,,0,transit
1134725_connexxion,4.838801,52.388402,connexxion,3.0,1134725,"Amsterdam, Station Sloterdijk",stoparea:121684,57225021,1.0,CXX:57225021,0,transit
1378358_gvb,4.838101,52.371421,gvb,3.0,1378358,"Amsterdam, Jan Tooropstraat",stoparea:2300,03076,0.0,,0,transit
15793_gvb,4.820766,52.37542,gvb,3.0,15793,"Amsterdam, Slotermeerlaan",stoparea:2703,03091,1.0,,0,transit
15099_gvb,4.821459,52.3568,gvb,3.0,15099,"Amsterdam, V. M. Broekmanstraat",stoparea:2844,04055,1.0,,0,transit
14509_gvb,4.884532,52.374,gvb,0.0,14509,"Amsterdam, Westermarkt",stoparea:2747,05073,1.0,,0,transit
15019_gvb,4.882864,52.352746,gvb,0.0,15019,"Amsterdam, Roelof Hartplein",stoparea:2740,07016,1.0,,0,transit
2175499_gvb,4.919211,52.373198,gvb,3.0,2175499,"Amsterdam, Kattenburgerstraat",stoparea:2314,08038,,,0,transit
1419759_gvb,4.918908,52.346234,gvb,3.0,1419759,"Amsterdam, Amstelstation",stoparea:26091,09025,1.0,,0,transit
96450_gvb,4.988478,52.296391,gvb,1.0,96450,"Amsterdam, Gein",stoparea:30800,09530,0.0,,0,transit
96437_gvb,4.936262,52.323895,gvb,1.0,96437,"Duivendrecht, Station Duivendrecht",stoparea:30793,09552,1.0,,0,transit
1480220_gvb,4.89093,52.353337,gvb,1.0,1480220,"Amsterdam, De Pijp",stoparea:285517,09582,1.0,,0,transit
2340197_connexxion,4.825531,52.423581,connexxion,3.0,2340197,"Zaandam, Gerrit Kiststraat",,37222240,0.0,CXX:37222240,0,transit
2324701_ns,5.04334151745,52.3124470746,ns,2.0,2324701,Weesp,stoparea:18093,,,IFF:wp,0,transit
2324703_ns,5.04360973835,52.3126536867,ns,2.0,2324703,Weesp,stoparea:18093,,,IFF:wp,0,transit
2323233_ns_international,4.90043878555,52.3789787271,ns_international,2.0,2323233,Amsterdam Centraal,stoparea:18188,,,IFF:asd,0,transit
2323233_ns,4.90043878555,52.3789787271,ns,2.0,2323233,Amsterdam Centraal,stoparea:18188,,,IFF:asd,0,transit
2323236_ns,4.90050315857,52.3790376704,ns,2.0,2323236,Amsterdam Centraal,stoparea:18188,,,IFF:asd,0,transit
1538655_gvb,4.901641,52.379248,gvb,3.0,1538655,"Amsterdam, Centraal Station",stoparea:285522,05104,1.0,,0,transit
2300759_connexxion,4.854842,52.297815,connexxion,3.0,2300759,"Amstelveen, Hueseplein",,57242960,1.0,CXX:57242960,0,transit
2349037_connexxion,4.811988,52.311735,connexxion,3.0,2349037,"Schiphol, Canadaweg",,57340270,1.0,CXX:57340270,0,transit
2402603_connexxion,4.763249,52.292496,connexxion,3.0,2402603,"Schiphol-ZO, Shannonweg",,57342460,1.0,CXX:57342460,0,transit
359639_connexxion,4.82135,52.288205,connexxion,3.0,359639,"Aalsmeer, Aalsmeerderweg 481",stoparea:123651,57342600,1.0,CXX:57342600,0,transit
1479643_connexxion,5.043919,52.31162,connexxion,3.0,1479643,"Weesp, Station",stoparea:122777,58365000,0.0,CXX:58365000,0,transit
103893_gvb,5.035645,52.306427,gvb,3.0,103893,"Weesp, V. Houten Ind.park",stoparea:32947,00604,0.0,,0,transit
1238748_connexxion,5.04684,52.299773,connexxion,3.0,1238748,"Weesp, Reigersweide",,58360410,0.0,CXX:58360410,0,transit
1928592_connexxion,4.91267,52.392999,connexxion,3.0,1928592,"Amsterdam, Mosplein",stoparea:122480,57112500,1.0,CXX:57112500,0,transit
364165_connexxion,4.765832,52.346833,connexxion,3.0,364165,"Lijnden, Melbournestraat",stoparea:122231,57230220,0.0,CXX:57230220,0,transit
1861683_connexxion,4.826279,52.291365,connexxion,3.0,1861683,"Amstelveen, Schinkeldijkje",stoparea:343177,57342740,0.0,CXX:57342740,0,transit
2296015_connexxion,4.936758,52.311098,connexxion,3.0,2296015,"Amsterdam, de Entree",stoparea:359482,57252850,0.0,CXX:57252850,0,transit
482116_connexxion,4.751239,52.303155,connexxion,3.0,482116,"Schiphol, Handelskade",stoparea:151175,57330600,1.0,CXX:57330600,0,transit
1377846_gvb,4.929777,52.361106,gvb,0.0,1377846,"Amsterdam, Dapperstraat",stoparea:2870,00008,0.0,,0,transit
14913_gvb,4.9249,52.35991,gvb,3.0,14913,"Amsterdam, Linnaeusstraat",stoparea:2661,00444,0.0,,0,transit
14481_gvb,4.91721,52.358298,gvb,0.0,14481,"Amsterdam, Beukenweg",stoparea:2455,00021,0.0,,0,transit
14802_gvb,4.939936,52.347897,gvb,3.0,14802,"Amsterdam, Kruislaan",stoparea:2773,00070,0.0,,0,transit
2344918_allgo_(keolis),4.940438,52.347629,allgo_(keolis),3.0,2344918,"Amsterdam, Kruislaan",stoparea:368156,30000071,0.0,,0,transit
15495_gvb,4.960762,52.306666,gvb,3.0,15495,"Amsterdam, Huigenbos",stoparea:2878,00169,1.0,,0,transit
14512_gvb,4.954727,52.333122,gvb,3.0,14512,"Diemen, Tarwekamp",stoparea:2279,00253,0.0,,0,transit
14593_gvb,4.974024,52.307405,gvb,3.0,14593,"Amsterdam, Leerdamhof",stoparea:2672,00307,0.0,,0,transit
14497_gvb,4.974488,52.293818,gvb,3.0,14497,"Amsterdam, Schoonhovendreef",stoparea:2476,00332,1.0,,0,transit
652271_gvb,4.989291,52.298883,gvb,3.0,652271,"Amsterdam, W. Gertenbachstraat",stoparea:196739,00344,1.0,,0,transit
1240728_gvb,4.947417,52.311327,gvb,3.0,1240728,"Amsterdam, Station Bijlmer ArenA",stoparea:28103,00561,1.0,,0,transit
15369_gvb,4.93111,52.324244,gvb,3.0,15369,"Amsterdam, Stationsweg",stoparea:2676,00571,1.0,,0,transit
2368773_gvb,4.977254,52.349974,gvb,3.0,2368773,"Amsterdam, Gruttoplein",stoparea:375501,00987,0.0,,0,transit
15421_gvb,4.982561,52.348994,gvb,3.0,15421,"Diemen, Klipperweg",stoparea:2726,00977,0.0,,0,transit
15675_gvb,4.958979,52.389733,gvb,3.0,15675,"Amsterdam, Hilversumstraat",stoparea:2444,01002,1.0,,0,transit
1689991_gvb,4.906141,52.398995,gvb,3.0,1689991,"Amsterdam, Floraweg",stoparea:339165,01402,1.0,,0,transit
1522970_gvb,4.919558,52.389018,gvb,3.0,1522970,"Amsterdam, Noorderpark",stoparea:285519,01422,1.0,,0,transit
14520_gvb,4.84008,52.391904,gvb,3.0,14520,"Amsterdam, La Guardiaweg",stoparea:2515,02066,1.0,,0,transit
1532160_gvb,4.877228,52.392313,gvb,3.0,1532160,"Amsterdam, Spaarndammerstraat",stoparea:298112,02170,0.0,,0,transit
1377857_gvb,4.875841,52.372525,gvb,3.0,1377857,"Amsterdam, Rozengracht",stoparea:2859,02127,0.0,,0,transit
1762160_gvb,4.858421,52.375324,gvb,3.0,1762160,"Amsterdam, Jan van Galenstraat",stoparea:341527,02221,1.0,,0,transit
14995_gvb,4.850605,52.382902,gvb,0.0,14995,"Amsterdam, Wiltzanghlaan",stoparea:2338,02171,1.0,,0,transit
14429_gvb,4.856577,52.391952,gvb,3.0,14429,"Amsterdam, Contactweg",stoparea:2361,02259,1.0,,0,transit
14863_gvb,4.83827,52.388561,gvb,3.0,14863,"Amsterdam, Station Sloterdijk",stoparea:2872,02360,1.0,,0,transit
14866_gvb,4.83873,52.388222,gvb,3.0,14866,"Amsterdam, Station Sloterdijk",stoparea:2872,02365,1.0,,0,transit
14746_gvb,4.818631,52.374762,gvb,3.0,14746,"Amsterdam, Burg. Röellstraat",stoparea:2703,03174,0.0,,0,transit
2382518_gvb,4.838716,52.378686,gvb,3.0,2382518,"Amsterdam, Burg.de Vlugtlaan",stoparea:28369,03166,1.0,,0,transit
96430_gvb,4.834922,52.371963,gvb,1.0,96430,"Amsterdam, Jan v.Galenstraat",stoparea:30792,03203,1.0,,0,transit
15180_gvb,4.849424,52.350675,gvb,3.0,15180,"Amsterdam, Hoofddorpplein",stoparea:2293,04105,1.0,,0,transit
15738_gvb,4.825139,52.346707,gvb,3.0,15738,"Amsterdam, Louwesweg",stoparea:2570,04089,0.0,,0,transit
15498_gvb,4.827712,52.357981,gvb,3.0,15498,"Amsterdam, Cornelis Lelylaan",stoparea:2254,04139,1.0,,0,transit
15411_gvb,4.779426,52.358345,gvb,3.0,15411,"Amsterdam, Griendstraat",stoparea:2717,04214,0.0,,0,transit
15301_gvb,4.891239,52.374361,gvb,3.0,15301,"Amsterdam, Dam",stoparea:2440,05068,0.0,,0,transit
15541_gvb,4.897026,52.366233,gvb,3.0,15541,"Amsterdam, Rembrandtplein",stoparea:2244,05047,1.0,,0,transit
1530736_gvb,4.880643,52.364762,gvb,3.0,1530736,"Amsterdam, Leidseplein",stoparea:297750,06063,1.0,,0,transit
15230_gvb,4.886239,52.365882,gvb,0.0,15230,"Amsterdam, Keizersgracht",stoparea:2565,06074,0.0,,0,transit
15402_gvb,4.878955,52.358275,gvb,0.0,15402,"Amsterdam, Van Baerlestraat",stoparea:2547,07321,0.0,,0,transit
86377_gvb,4.865866,52.335344,gvb,0.0,86377,"Amsterdam, De Boelelaan/VU",stoparea:26645,07004,0.0,,0,transit
1540145_gvb,4.872524,52.340703,gvb,3.0,1540145,"Amsterdam, Station Zuid",stoparea:285518,07266,1.0,,0,transit
14558_gvb,4.876327,52.346867,gvb,3.0,14558,"Amsterdam, Beethovenstraat",stoparea:2751,07308,1.0,,0,transit
381813_connexxion,4.883341,52.35992,connexxion,3.0,381813,"Amsterdam, Rijksmuseum",,57003090,1.0,CXX:57003090,0,transit
1928469_gvb,4.867512,52.301242,gvb,0.0,1928469,"Amstelveen, Amstelveen Stadshart",stoparea:344473,07445,1.0,,0,transit
511084_connexxion,4.857574,52.337985,connexxion,3.0,511084,"Amsterdam, Amstelveenseweg",stoparea:121298,57142880,0.0,CXX:57142880,0,transit
15535_gvb,4.919696,52.363413,gvb,0.0,15535,"Amsterdam, Alexanderplein",stoparea:2332,08095,0.0,,0,transit
103902_gvb,4.910807,52.366766,gvb,3.0,103902,"Amsterdam, Artis",stoparea:32953,08042,0.0,,0,transit
2334135_allgo_(keolis),4.9186,52.346215,allgo_(keolis),3.0,2334135,"Amsterdam, Amstelstation",stoparea:368160,30009018,0.0,,0,transit
408780_gvb,4.905109,52.346592,gvb,0.0,408780,"Amsterdam, Victorieplein",stoparea:136661,09048,0.0,,0,transit
15340_gvb,4.901054,52.35506,gvb,3.0,15340,"Amsterdam, Ceintuurbaan",stoparea:2614,09095,0.0,,0,transit
15342_gvb,4.900838,52.354682,gvb,0.0,15342,"Amsterdam, Van Woustraat",stoparea:2614,09097,1.0,,0,transit
96479_gvb,4.960216,52.297802,gvb,1.0,96479,"Amsterdam, Station Holendrecht",stoparea:28102,09527,1.0,,0,transit
2396903_ebs,4.905467,52.423178,ebs,3.0,2396903,"Landsmeer, Scheepsbouwersweg",,37212410,0.0,,0,transit
2340185_connexxion,4.781372,52.430805,connexxion,3.0,2340185,"Westzaan, Overtoom/Zuideinde",stoparea:371495,37220420,0.0,CXX:37220420,0,transit
