geometry,lat,lon,g_x,g_y,v,area_grid,area_grid_km,grid_pop,grid_avg_inc,grid_house_price,nr_dutch_w,p_dutch_w,nr_nw,p_nw,pop_density_km
"POLYGON ((129688.38860847357 478770.7975624863, 130188.38860847357 478770.7975624863, 130188.38860847357 479270.7975624863, 129688.38860847357 479270.7975624863, 129688.38860847357 478770.7975624863))",478770.7975624863,129688.38860847357,30,39,1449,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((130188.38860847357 478770.7975624863, 130688.38860847357 478770.7975624863, 130688.38860847357 479270.7975624863, 130188.38860847357 479270.7975624863, 130188.38860847357 478770.7975624863))",478770.7975624863,130188.38860847357,30,40,1450,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((130688.38860847357 478770.7975624863, 131188.3886084736 478770.7975624863, 131188.3886084736 479270.7975624863, 130688.38860847357 479270.7975624863, 130688.38860847357 478770.7975624863))",478770.7975624863,130688.38860847357,30,41,1451,250000.00000000728,0.25000000000000727,0.0,,,,,,,0.0
"POLYGON ((131188.3886084736 478770.7975624863, 131688.3886084736 478770.7975624863, 131688.3886084736 479270.7975624863, 131188.3886084736 479270.7975624863, 131188.3886084736 478770.7975624863))",478770.7975624863,131188.3886084736,30,42,1452,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((131688.3886084736 478770.7975624863, 132188.3886084736 478770.7975624863, 132188.3886084736 479270.7975624863, 131688.3886084736 479270.7975624863, 131688.3886084736 478770.7975624863))",478770.7975624863,131688.3886084736,30,43,1453,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((132188.3886084736 478770.7975624863, 132688.3886084736 478770.7975624863, 132688.3886084736 479270.7975624863, 132188.3886084736 479270.7975624863, 132188.3886084736 478770.7975624863))",478770.7975624863,132188.3886084736,30,44,1454,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((132688.3886084736 478770.7975624863, 133188.3886084736 478770.7975624863, 133188.3886084736 479270.7975624863, 132688.3886084736 479270.7975624863, 132688.3886084736 478770.7975624863))",478770.7975624863,132688.3886084736,30,45,1455,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((133188.3886084736 478770.7975624863, 133688.3886084736 478770.7975624863, 133688.3886084736 479270.7975624863, 133188.3886084736 479270.7975624863, 133188.3886084736 478770.7975624863))",478770.7975624863,133188.3886084736,30,46,1456,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((110188.38860847357 478270.7975624863, 110688.38860847357 478270.7975624863, 110688.38860847357 478770.7975624863, 110188.38860847357 478770.7975624863, 110188.38860847357 478270.7975624863))",478270.7975624863,110188.38860847357,31,0,1457,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((110688.38860847357 478270.7975624863, 111188.38860847357 478270.7975624863, 111188.38860847357 478770.7975624863, 110688.38860847357 478770.7975624863, 110688.38860847357 478270.7975624863))",478270.7975624863,110688.38860847357,31,1,1458,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((111188.38860847357 478270.7975624863, 111688.38860847357 478270.7975624863, 111688.38860847357 478770.7975624863, 111188.38860847357 478770.7975624863, 111188.38860847357 478270.7975624863))",478270.7975624863,111188.38860847357,31,2,1459,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((111688.38860847357 478270.7975624863, 112188.38860847357 478270.7975624863, 112188.38860847357 478770.7975624863, 111688.38860847357 478770.7975624863, 111688.38860847357 478270.7975624863))",478270.7975624863,111688.38860847357,31,3,1460,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((112188.38860847357 478270.7975624863, 112688.38860847357 478270.7975624863, 112688.38860847357 478770.7975624863, 112188.38860847357 478770.7975624863, 112188.38860847357 478270.7975624863))",478270.7975624863,112188.38860847357,31,4,1461,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((112688.38860847357 478270.7975624863, 113188.38860847357 478270.7975624863, 113188.38860847357 478770.7975624863, 112688.38860847357 478770.7975624863, 112688.38860847357 478270.7975624863))",478270.7975624863,112688.38860847357,31,5,1462,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((113188.38860847357 478270.7975624863, 113688.38860847357 478270.7975624863, 113688.38860847357 478770.7975624863, 113188.38860847357 478770.7975624863, 113188.38860847357 478270.7975624863))",478270.7975624863,113188.38860847357,31,6,1463,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((113688.38860847357 478270.7975624863, 114188.38860847357 478270.7975624863, 114188.38860847357 478770.7975624863, 113688.38860847357 478770.7975624863, 113688.38860847357 478270.7975624863))",478270.7975624863,113688.38860847357,31,7,1464,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((114188.38860847357 478270.7975624863, 114688.38860847357 478270.7975624863, 114688.38860847357 478770.7975624863, 114188.38860847357 478770.7975624863, 114188.38860847357 478270.7975624863))",478270.7975624863,114188.38860847357,31,8,1465,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((114688.38860847357 478270.7975624863, 115188.38860847357 478270.7975624863, 115188.38860847357 478770.7975624863, 114688.38860847357 478770.7975624863, 114688.38860847357 478270.7975624863))",478270.7975624863,114688.38860847357,31,9,1466,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((115188.38860847357 478270.7975624863, 115688.38860847357 478270.7975624863, 115688.38860847357 478770.7975624863, 115188.38860847357 478770.7975624863, 115188.38860847357 478270.7975624863))",478270.7975624863,115188.38860847357,31,10,1467,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((115688.38860847357 478270.7975624863, 116188.38860847357 478270.7975624863, 116188.38860847357 478770.7975624863, 115688.38860847357 478770.7975624863, 115688.38860847357 478270.7975624863))",478270.7975624863,115688.38860847357,31,11,1468,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((116188.38860847357 478270.7975624863, 116688.38860847357 478270.7975624863, 116688.38860847357 478770.7975624863, 116188.38860847357 478770.7975624863, 116188.38860847357 478270.7975624863))",478270.7975624863,116188.38860847357,31,12,1469,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((116688.38860847357 478270.7975624863, 117188.38860847357 478270.7975624863, 117188.38860847357 478770.7975624863, 116688.38860847357 478770.7975624863, 116688.38860847357 478270.7975624863))",478270.7975624863,116688.38860847357,31,13,1470,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((117188.38860847357 478270.7975624863, 117688.38860847357 478270.7975624863, 117688.38860847357 478770.7975624863, 117188.38860847357 478770.7975624863, 117188.38860847357 478270.7975624863))",478270.7975624863,117188.38860847357,31,14,1471,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((117688.38860847357 478270.7975624863, 118188.38860847357 478270.7975624863, 118188.38860847357 478770.7975624863, 117688.38860847357 478770.7975624863, 117688.38860847357 478270.7975624863))",478270.7975624863,117688.38860847357,31,15,1472,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((118188.38860847357 478270.7975624863, 118688.38860847357 478270.7975624863, 118688.38860847357 478770.7975624863, 118188.38860847357 478770.7975624863, 118188.38860847357 478270.7975624863))",478270.7975624863,118188.38860847357,31,16,1473,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((118688.38860847357 478270.7975624863, 119188.38860847357 478270.7975624863, 119188.38860847357 478770.7975624863, 118688.38860847357 478770.7975624863, 118688.38860847357 478270.7975624863))",478270.7975624863,118688.38860847357,31,17,1474,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((119188.38860847357 478270.7975624863, 119688.38860847357 478270.7975624863, 119688.38860847357 478770.7975624863, 119188.38860847357 478770.7975624863, 119188.38860847357 478270.7975624863))",478270.7975624863,119188.38860847357,31,18,1475,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((119688.38860847357 478270.7975624863, 120188.38860847357 478270.7975624863, 120188.38860847357 478770.7975624863, 119688.38860847357 478770.7975624863, 119688.38860847357 478270.7975624863))",478270.7975624863,119688.38860847357,31,19,1476,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((120188.38860847357 478270.7975624863, 120688.38860847357 478270.7975624863, 120688.38860847357 478770.7975624863, 120188.38860847357 478770.7975624863, 120188.38860847357 478270.7975624863))",478270.7975624863,120188.38860847357,31,20,1477,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((120688.38860847357 478270.7975624863, 121188.38860847357 478270.7975624863, 121188.38860847357 478770.7975624863, 120688.38860847357 478770.7975624863, 120688.38860847357 478270.7975624863))",478270.7975624863,120688.38860847357,31,21,1478,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((121188.38860847357 478270.7975624863, 121688.38860847357 478270.7975624863, 121688.38860847357 478770.7975624863, 121188.38860847357 478770.7975624863, 121188.38860847357 478270.7975624863))",478270.7975624863,121188.38860847357,31,22,1479,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((121688.38860847357 478270.7975624863, 122188.38860847357 478270.7975624863, 122188.38860847357 478770.7975624863, 121688.38860847357 478770.7975624863, 121688.38860847357 478270.7975624863))",478270.7975624863,121688.38860847357,31,23,1480,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((122188.38860847357 478270.7975624863, 122688.38860847357 478270.7975624863, 122688.38860847357 478770.7975624863, 122188.38860847357 478770.7975624863, 122188.38860847357 478270.7975624863))",478270.7975624863,122188.38860847357,31,24,1481,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((122688.38860847357 478270.7975624863, 123188.38860847357 478270.7975624863, 123188.38860847357 478770.7975624863, 122688.38860847357 478770.7975624863, 122688.38860847357 478270.7975624863))",478270.7975624863,122688.38860847357,31,25,1482,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((123188.38860847357 478270.7975624863, 123688.38860847357 478270.7975624863, 123688.38860847357 478770.7975624863, 123188.38860847357 478770.7975624863, 123188.38860847357 478270.7975624863))",478270.7975624863,123188.38860847357,31,26,1483,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((123688.38860847357 478270.7975624863, 124188.38860847357 478270.7975624863, 124188.38860847357 478770.7975624863, 123688.38860847357 478770.7975624863, 123688.38860847357 478270.7975624863))",478270.7975624863,123688.38860847357,31,27,1484,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((124188.38860847357 478270.7975624863, 124688.38860847357 478270.7975624863, 124688.38860847357 478770.7975624863, 124188.38860847357 478770.7975624863, 124188.38860847357 478270.7975624863))",478270.7975624863,124188.38860847357,31,28,1485,250000.0,0.25,5.0,,84.0,3.0,5.412524581882476e-06,2.0,6.4901139339501105e-06,20.0
"POLYGON ((124688.38860847357 478270.7975624863, 125188.38860847357 478270.7975624863, 125188.38860847357 478770.7975624863, 124688.38860847357 478770.7975624863, 124688.38860847357 478270.7975624863))",478270.7975624863,124688.38860847357,31,29,1486,250000.0,0.25,33.0,,84.0,20.0,3.608349721254984e-05,13.0,4.218574057067572e-05,132.0
"POLYGON ((125188.38860847357 478270.7975624863, 125688.38860847357 478270.7975624863, 125688.38860847357 478770.7975624863, 125188.38860847357 478770.7975624863, 125188.38860847357 478270.7975624863))",478270.7975624863,125188.38860847357,31,30,1487,250000.0,0.25,34.0,,84.0,21.0,3.7887672073177334e-05,13.0,4.218574057067572e-05,136.0
"POLYGON ((125688.38860847357 478270.7975624863, 126188.38860847357 478270.7975624863, 126188.38860847357 478770.7975624863, 125688.38860847357 478770.7975624863, 125688.38860847357 478270.7975624863))",478270.7975624863,125688.38860847357,31,31,1488,250000.0,0.25,429.0,20.7,129.16953775745236,167.0,0.0003012972017247912,261.0,0.0008469598683804895,1716.0
"POLYGON ((126188.38860847357 478270.7975624863, 126688.38860847357 478270.7975624863, 126688.38860847357 478770.7975624863, 126188.38860847357 478770.7975624863, 126188.38860847357 478270.7975624863))",478270.7975624863,126188.38860847357,31,32,1489,250000.0,0.25,1679.0,20.7,202.88729323305037,632.0,0.001140238511916575,1048.0,0.003400819701389858,6716.0
"POLYGON ((126688.38860847357 478270.7975624863, 127188.38860847357 478270.7975624863, 127188.38860847357 478770.7975624863, 126688.38860847357 478770.7975624863, 126688.38860847357 478270.7975624863))",478270.7975624863,126688.38860847357,31,33,1490,250000.0,0.25,1682.0,20.7,203.0,633.0,0.0011420426867772024,1050.0,0.003407309815323808,6728.0
"POLYGON ((127188.38860847357 478270.7975624863, 127688.38860847357 478270.7975624863, 127688.38860847357 478770.7975624863, 127188.38860847357 478770.7975624863, 127188.38860847357 478270.7975624863))",478270.7975624863,127188.38860847357,31,34,1491,250000.0,0.25,1556.0,22.940575203882307,214.56425911681188,680.0,0.0012268389052266947,876.0,0.0028426699030701485,6224.0
"POLYGON ((127688.38860847357 478270.7975624863, 128188.38860847357 478270.7975624863, 128188.38860847357 478770.7975624863, 127688.38860847357 478770.7975624863, 127688.38860847357 478270.7975624863))",478270.7975624863,127688.38860847357,31,35,1492,250000.0,0.25,1488.0,23.8,219.0,706.0,0.0012737474516030093,782.0,0.002537634548174493,5952.0
"POLYGON ((128188.38860847357 478270.7975624863, 128688.38860847357 478270.7975624863, 128688.38860847357 478770.7975624863, 128188.38860847357 478770.7975624863, 128188.38860847357 478270.7975624863))",478270.7975624863,128188.38860847357,31,36,1493,250000.0,0.25,1471.0,23.8,219.0,698.0,0.0012593140527179894,773.0,0.0025084290354717175,5884.0
"POLYGON ((128688.38860847357 478270.7975624863, 129188.38860847357 478270.7975624863, 129188.38860847357 478770.7975624863, 128688.38860847357 478770.7975624863, 128688.38860847357 478270.7975624863))",478270.7975624863,128688.38860847357,31,37,1494,250000.0,0.25,69.0,23.8,219.0,33.0,5.9537770400707234e-05,36.0,0.00011682205081110199,276.0
"POLYGON ((129188.38860847357 478270.7975624863, 129688.38860847357 478270.7975624863, 129688.38860847357 478770.7975624863, 129188.38860847357 478770.7975624863, 129188.38860847357 478270.7975624863))",478270.7975624863,129188.38860847357,31,38,1495,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((129688.38860847357 478270.7975624863, 130188.38860847357 478270.7975624863, 130188.38860847357 478770.7975624863, 129688.38860847357 478770.7975624863, 129688.38860847357 478270.7975624863))",478270.7975624863,129688.38860847357,31,39,1496,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((130188.38860847357 478270.7975624863, 130688.38860847357 478270.7975624863, 130688.38860847357 478770.7975624863, 130188.38860847357 478770.7975624863, 130188.38860847357 478270.7975624863))",478270.7975624863,130188.38860847357,31,40,1497,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((130688.38860847357 478270.7975624863, 131188.3886084736 478270.7975624863, 131188.3886084736 478770.7975624863, 130688.38860847357 478770.7975624863, 130688.38860847357 478270.7975624863))",478270.7975624863,130688.38860847357,31,41,1498,250000.00000000728,0.25000000000000727,0.0,,,,,,,0.0
"POLYGON ((131188.3886084736 478270.7975624863, 131688.3886084736 478270.7975624863, 131688.3886084736 478770.7975624863, 131188.3886084736 478770.7975624863, 131188.3886084736 478270.7975624863))",478270.7975624863,131188.3886084736,31,42,1499,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((131688.3886084736 478270.7975624863, 132188.3886084736 478270.7975624863, 132188.3886084736 478770.7975624863, 131688.3886084736 478770.7975624863, 131688.3886084736 478270.7975624863))",478270.7975624863,131688.3886084736,31,43,1500,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((132188.3886084736 478270.7975624863, 132688.3886084736 478270.7975624863, 132688.3886084736 478770.7975624863, 132188.3886084736 478770.7975624863, 132188.3886084736 478270.7975624863))",478270.7975624863,132188.3886084736,31,44,1501,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((132688.3886084736 478270.7975624863, 133188.3886084736 478270.7975624863, 133188.3886084736 478770.7975624863, 132688.3886084736 478770.7975624863, 132688.3886084736 478270.7975624863))",478270.7975624863,132688.3886084736,31,45,1502,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((133188.3886084736 478270.7975624863, 133688.3886084736 478270.7975624863, 133688.3886084736 478770.7975624863, 133188.3886084736 478770.7975624863, 133188.3886084736 478270.7975624863))",478270.7975624863,133188.3886084736,31,46,1503,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((110188.38860847357 477770.7975624863, 110688.38860847357 477770.7975624863, 110688.38860847357 478270.7975624863, 110188.38860847357 478270.7975624863, 110188.38860847357 477770.7975624863))",477770.7975624863,110188.38860847357,32,0,1504,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((110688.38860847357 477770.7975624863, 111188.38860847357 477770.7975624863, 111188.38860847357 478270.7975624863, 110688.38860847357 478270.7975624863, 110688.38860847357 477770.7975624863))",477770.7975624863,110688.38860847357,32,1,1505,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((111188.38860847357 477770.7975624863, 111688.38860847357 477770.7975624863, 111688.38860847357 478270.7975624863, 111188.38860847357 478270.7975624863, 111188.38860847357 477770.7975624863))",477770.7975624863,111188.38860847357,32,2,1506,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((111688.38860847357 477770.7975624863, 112188.38860847357 477770.7975624863, 112188.38860847357 478270.7975624863, 111688.38860847357 478270.7975624863, 111688.38860847357 477770.7975624863))",477770.7975624863,111688.38860847357,32,3,1507,250000.0,0.25,0.0,,,,,,,0.0
